Weapon: Dragon Slayer, Skin: White Gold, MeshPart: Cube, ColorMap: rbxassetid://16320647691, MetalnessMap: rbxassetid://16320646657, NormalMap: rbxassetid://16320649195, RoughnessMap: rbxassetid://16320648460
Weapon: Spiked Hammer, Skin: Fake Gold, MeshPart: Cylinder.005, ColorMap: rbxassetid://16445258342, MetalnessMap: rbxassetid://16445258005, NormalMap: rbxassetid://16445257583, RoughnessMap: rbxassetid://16445257139
Weapon: Spiked Hammer, Skin: Fake Gold, MeshPart: Cylinder.033, ColorMap: rbxassetid://16445258342, MetalnessMap: rbxassetid://16445258005, NormalMap: rbxassetid://16445257583, RoughnessMap: rbxassetid://16445257139
Weapon: Spiked Hammer, Skin: Yellow Marble, MeshPart: Cylinder.001, ColorMap: rbxassetid://16666178886, MetalnessMap: rbxassetid://16666178320, NormalMap: rbxassetid://16666177814, RoughnessMap: rbxassetid://16666177288
Weapon: Spiked Hammer, Skin: Yellow Marble, MeshPart: Cube.001, ColorMap: rbxassetid://16666178886, MetalnessMap: rbxassetid://16666178320, NormalMap: rbxassetid://16666177814, RoughnessMap: rbxassetid://16666177288
Weapon: Spiked Hammer, Skin: Yellow Marble, MeshPart: Cylinder.005, ColorMap: rbxassetid://16666178886, MetalnessMap: rbxassetid://16666178320, NormalMap: rbxassetid://16666177814, RoughnessMap: rbxassetid://16666177288
Weapon: Spiked Hammer, Skin: Yellow Marble, MeshPart: Cylinder.033, ColorMap: rbxassetid://16666178886, MetalnessMap: rbxassetid://16666178320, NormalMap: rbxassetid://16666177814, RoughnessMap: rbxassetid://16666177288
Weapon: Spiked Hammer, Skin: Cyan Marble, MeshPart: Cylinder.001, ColorMap: rbxassetid://16445350189, MetalnessMap: rbxassetid://16445349788, NormalMap: rbxassetid://16445349475, RoughnessMap: rbxassetid://16445349009
Weapon: Spiked Hammer, Skin: Cyan Marble, MeshPart: Cube.001, ColorMap: rbxassetid://16445350189, MetalnessMap: rbxassetid://16445349788, NormalMap: rbxassetid://16445349475, RoughnessMap: rbxassetid://16445349009
Weapon: Spiked Hammer, Skin: Cyan Marble, MeshPart: Cylinder.005, ColorMap: rbxassetid://16445350189, MetalnessMap: rbxassetid://16445349788, NormalMap: rbxassetid://16445349475, RoughnessMap: rbxassetid://16445349009
Weapon: Spiked Hammer, Skin: Cyan Marble, MeshPart: Cylinder.033, ColorMap: rbxassetid://16445350189, MetalnessMap: rbxassetid://16445349788, NormalMap: rbxassetid://16445349475, RoughnessMap: rbxassetid://16445349009
Weapon: Spiked Hammer, Skin: Golden, MeshPart: Cylinder.001, ColorMap: rbxassetid://16666160127, MetalnessMap: rbxassetid://16666159812, NormalMap: rbxassetid://16666159437, RoughnessMap: rbxassetid://16666158894
Weapon: Spiked Hammer, Skin: Golden, MeshPart: Cube.001, ColorMap: rbxassetid://16666160127, MetalnessMap: rbxassetid://16666159812, NormalMap: rbxassetid://16666159437, RoughnessMap: rbxassetid://16666158894
Weapon: Spiked Hammer, Skin: Golden, MeshPart: Cylinder.005, ColorMap: rbxassetid://16666160127, MetalnessMap: rbxassetid://16666159812, NormalMap: rbxassetid://16666159437, RoughnessMap: rbxassetid://16666158894
Weapon: Spiked Hammer, Skin: Golden, MeshPart: Cylinder.033, ColorMap: rbxassetid://16666160127, MetalnessMap: rbxassetid://16666159812, NormalMap: rbxassetid://16666159437, RoughnessMap: rbxassetid://16666158894
Weapon: Spiked Hammer, Skin: Snowy, MeshPart: Cylinder.001, ColorMap: rbxassetid://16445364196, MetalnessMap: rbxassetid://16445363918, NormalMap: rbxassetid://16445363632, RoughnessMap: rbxassetid://16445363359
Weapon: Spiked Hammer, Skin: Snowy, MeshPart: Cube.001, ColorMap: rbxassetid://16445364196, MetalnessMap: rbxassetid://16445363918, NormalMap: rbxassetid://16445363632, RoughnessMap: rbxassetid://16445363359
Weapon: Spiked Hammer, Skin: Snowy, MeshPart: Cylinder.005, ColorMap: rbxassetid://16445364196, MetalnessMap: rbxassetid://16445363918, NormalMap: rbxassetid://16445363632, RoughnessMap: rbxassetid://16445363359
Weapon: Spiked Hammer, Skin: Snowy, MeshPart: Cylinder.033, ColorMap: rbxassetid://16445364196, MetalnessMap: rbxassetid://16445363918, NormalMap: rbxassetid://16445363632, RoughnessMap: rbxassetid://16445363359
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Green Plastic, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675524252, MetalnessMap: rbxassetid://16675523567, NormalMap: rbxassetid://16675523375, RoughnessMap: rbxassetid://16675522710
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Yellow Paint, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675420179, MetalnessMap: rbxassetid://16675419558, NormalMap: rbxassetid://16675418977, RoughnessMap: rbxassetid://16675418227
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Green, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675537843, MetalnessMap: rbxassetid://16675537317, NormalMap: rbxassetid://16675536902, RoughnessMap: rbxassetid://16675536442
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Dark Purple, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675630005, MetalnessMap: rbxassetid://16675629595, NormalMap: rbxassetid://16675691042, RoughnessMap: rbxassetid://16675629169
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Green Neon Inc, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675897722, MetalnessMap: rbxassetid://16675897092, NormalMap: rbxassetid://16675896630, RoughnessMap: rbxassetid://16675896152
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Orange Neon Inc, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675833796, MetalnessMap: rbxassetid://16675832985, NormalMap: rbxassetid://16675832628, RoughnessMap: rbxassetid://16675832049
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Frost, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675791272, MetalnessMap: rbxassetid://16675790843, NormalMap: rbxassetid://16675790333, RoughnessMap: rbxassetid://16675789956
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.001, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.002, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.003, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.004, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.005, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.006, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Rapier, Skin: Heat, MeshPart: rekojsc3lp_Cube.007, ColorMap: rbxassetid://16675696513, MetalnessMap: rbxassetid://16675695737, NormalMap: rbxassetid://16675695338, RoughnessMap: rbxassetid://16675694478
Weapon: Morning Star, Skin: Bloody, MeshPart: Cylinder.111, ColorMap: rbxassetid://16094693247, MetalnessMap: rbxassetid://16094692991, NormalMap: rbxassetid://16094693282, RoughnessMap: rbxassetid://16094693062
Weapon: Morning Star, Skin: Bloody, MeshPart: Cylinder.112, ColorMap: rbxassetid://16094693247, MetalnessMap: rbxassetid://16094692991, NormalMap: rbxassetid://16094693282, RoughnessMap: rbxassetid://16094693062
Weapon: Morning Star, Skin: Bloody, MeshPart: Cube.001, ColorMap: rbxassetid://16094693247, MetalnessMap: rbxassetid://16094692991, NormalMap: rbxassetid://16094693282, RoughnessMap: rbxassetid://16094693062
Weapon: Morning Star, Skin: Green Paint, MeshPart: Cylinder.112, ColorMap: rbxassetid://16710987715, MetalnessMap: rbxassetid://16710987170, NormalMap: rbxassetid://16710994759, RoughnessMap: rbxassetid://16710986201
Weapon: Morning Star, Skin: Green Paint, MeshPart: Cube.001, ColorMap: rbxassetid://16710987715, MetalnessMap: rbxassetid://16710987170, NormalMap: rbxassetid://16710994759, RoughnessMap: rbxassetid://16710986201
Weapon: Morning Star, Skin: Cyan Paint, MeshPart: Cylinder.112, ColorMap: rbxassetid://16711001036, MetalnessMap: rbxassetid://16711000704, NormalMap: rbxassetid://16711000455, RoughnessMap: rbxassetid://16711000305
Weapon: Morning Star, Skin: Cyan Paint, MeshPart: Cube.001, ColorMap: rbxassetid://16711001036, MetalnessMap: rbxassetid://16711000704, NormalMap: rbxassetid://16711000455, RoughnessMap: rbxassetid://16711000305
Weapon: Morning Star, Skin: Dark Purple, MeshPart: Cylinder.111, ColorMap: rbxassetid://16711008015, MetalnessMap: rbxassetid://16711007673, NormalMap: rbxassetid://16711007241, RoughnessMap: rbxassetid://16711006823
Weapon: Morning Star, Skin: Dark Purple, MeshPart: Cylinder.112, ColorMap: rbxassetid://16711008015, MetalnessMap: rbxassetid://16711007673, NormalMap: rbxassetid://16711007241, RoughnessMap: rbxassetid://16711006823
Weapon: Morning Star, Skin: Dark Purple, MeshPart: Cube.001, ColorMap: rbxassetid://16711008015, MetalnessMap: rbxassetid://16711007673, NormalMap: rbxassetid://16711007241, RoughnessMap: rbxassetid://16711006823
Weapon: Morning Star, Skin: Snowy, MeshPart: Cylinder.111, ColorMap: rbxassetid://16711015337, MetalnessMap: rbxassetid://16711014985, NormalMap: rbxassetid://16711014576, RoughnessMap: rbxassetid://16711014152
Weapon: Morning Star, Skin: Snowy, MeshPart: Cylinder.112, ColorMap: rbxassetid://16711015337, MetalnessMap: rbxassetid://16711014985, NormalMap: rbxassetid://16711014576, RoughnessMap: rbxassetid://16711014152
Weapon: Morning Star, Skin: Snowy, MeshPart: Cube.001, ColorMap: rbxassetid://16711015337, MetalnessMap: rbxassetid://16711014985, NormalMap: rbxassetid://16711014576, RoughnessMap: rbxassetid://16711014152
Weapon: Bludgeon, Skin: Wood, MeshPart: Bludgeon, ColorMap: rbxassetid://16557756219, MetalnessMap: rbxassetid://16557755655, NormalMap: rbxassetid://16557755390, RoughnessMap: rbxassetid://16557754772
Weapon: Bludgeon, Skin: Salt, MeshPart: Bludgeon, ColorMap: rbxassetid://16557568313, MetalnessMap: rbxassetid://16557567712, NormalMap: rbxassetid://16557567312, RoughnessMap: rbxassetid://16557566527
Weapon: Bludgeon, Skin: Chroma Key, MeshPart: Bludgeon, ColorMap: rbxassetid://16557541202, MetalnessMap: rbxassetid://16557540238, NormalMap: rbxassetid://16557540238, RoughnessMap: rbxassetid://16557539207
Weapon: Bludgeon, Skin: Crystal, MeshPart: Bludgeon, ColorMap: rbxassetid://16557722937, MetalnessMap: rbxassetid://16557722398, NormalMap: rbxassetid://16557722247, RoughnessMap: rbxassetid://16557721809
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cylinder.005, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.001, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.012, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cylinder.004, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.009, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Bludgeon, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cylinder.002, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.008, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cylinder.008, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cylinder.006, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.003, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.005, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.013, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.007, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.011, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cylinder.007, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.014, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.006, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.002, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
Weapon: Bludgeon, Skin: Crucible, MeshPart: Meshes/Bludgeon1_Cube.010, ColorMap: rbxassetid://16598363696, MetalnessMap: rbxassetid://16598363197, NormalMap: rbxassetid://16598362367, RoughnessMap: rbxassetid://16598361901
